"country	country_code	ETS information	main activity sector name	unit	value	year"
"Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	23 Metal ore roasting or sintering	tonne of CO2 equ.	0	2018"
"Italy	IT	4. Total surrendered units	23 Metal ore roasting or sintering	tonne of CO2 equ.	37756	2016"
"Italy	IT	4.1 Surrendered EU allowances (EUAs and EUAAs)	23 Metal ore roasting or sintering	tonne of CO2 equ.	0	2010"
"Italy	IT	4.2 Surrendered certified emission reductions (CERs)	23 Metal ore roasting or sintering	tonne of CO2 equ.	0	2005"
"Italy	IT	1.1 Freely allocated allowances	24  Production of pig iron or steel	tonne of CO2 equ.	11780488	2005"
"Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	24  Production of pig iron or steel	tonne of CO2 equ.	18291675	2011"
"Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	24  Production of pig iron or steel	tonne of CO2 equ.	18482868	2012"
"Italy	IT	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	13500891	2007"
"Italy	IT	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	15094458	2008"
"Italy	IT	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	15355576	2006"
"Italy	IT	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	8352035	2009"
"Italy	IT	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	3091106	2005"
"Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	919990	2011"
"Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	919990	2012"
"Poland	PL	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	4637256	2008"
"Poland	PL	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	3097711	2009"
"Poland	PL	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	3700350	2019"
"Poland	PL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21  Refining of mineral oil	tonne of CO2 equ.	147130	2016"
"Poland	PL	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	4284107	2015"
"Poland	PL	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2005"
"Poland	PL	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	41571230	2005"
"Poland	PL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	2509660	2019"
"Poland	PL	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	37792422	2016"
"Poland	PL	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	38803369	2019"
"Poland	PL	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	30731733	2007"
"Poland	PL	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	31229874	2008"
"Latvia	LV	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	944734	2018"
"Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1007140	2011"
"Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	700613	2012"
"Latvia	LV	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	44503	2013"
"Latvia	LV	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	683	2014"
"Latvia	LV	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	23353	2015"
"Latvia	LV	4.2 Surrendered certified emission reductions (CERs)	24  Production of pig iron or steel	tonne of CO2 equ.	20859	2010"
"Latvia	LV	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	349921	2005"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	349921	2007"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	340947	2008"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2016"
"Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	357973	2006"
"Latvia	LV	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	20000	2008"
"Latvia	LV	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	2667	2019"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	4092	2016"
"Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	1346716	2010"
"Ireland	IE	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	0	2005"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2008"
"Ireland	IE	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	488516	2005"
"Ireland	IE	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	336499	2010"
"Ireland	IE	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	336046	2017"
"Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	277216	2009"
"Ireland	IE	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	31480	2005"
"Ireland	IE	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	19181	2007"
"Ireland	IE	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	19441	2008"
"Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	31 Manufacture of glass	tonne of CO2 equ.	0	2012"
"Ireland	IE	4.2 Surrendered certified emission reductions (CERs)	31 Manufacture of glass	tonne of CO2 equ.	0	2010"
"Ireland	IE	4.2 Surrendered certified emission reductions (CERs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2009"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2006"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2009"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2011"
"Ireland	IE	1.1.1 Free allocation to existing entities (Art. 10a(1))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	40778	2007"
"Ireland	IE	1.1.1 Free allocation to existing entities (Art. 10a(1))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	49030	2008"
"Ireland	IE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	2016"
"Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	17378	2011"
"Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	14020	2012"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2005"
"Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	42 Production of bulk chemicals	tonne of CO2 equ.	0	2005"
"Iceland	IS	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	434617	2012"
"Iceland	IS	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2013"
"Iceland	IS	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2014"
"Iceland	IS	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2015"
"Iceland	IS	2. Verified emissions	10 Aviation	tonne of CO2 equ.	0	2010"
"Iceland	IS	2. Verified emissions	10 Aviation	tonne of CO2 equ.	813763	2017"
"Iceland	IS	2. Verified emissions	10 Aviation	tonne of CO2 equ.	820371	2018"
"Iceland	IS	4.2 Surrendered certified emission reductions (CERs)	10 Aviation	tonne of CO2 equ.	0	2008"
"Iceland	IS	4.3 Surrendered emission reduction units (ERUs)	10 Aviation	tonne of CO2 equ.	0	2008"
"Iceland	IS	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	0	2015"
"Cyprus	CY	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	32205	2017"
"Cyprus	CY	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	32281	2018"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2013"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2014"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2018"
"Czechia	CZ	2. Verified emissions	10 Aviation	tonne of CO2 equ.	495006	2017"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	9106938	2013"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	5079408	2017"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	4877829	2018"
"Czechia	CZ	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	3830905	2019"
"Czechia	CZ	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	64982584	2006"
"Czechia	CZ	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	59338376	2009"
"Czechia	CZ	4. Total surrendered units	20 Combustion of fuels	tonne of CO2 equ.	61115542	2011"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	56623945	2009"
"Czechia	CZ	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	96919971	2007"
"Czechia	CZ	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	80399099	2008"
"Czechia	CZ	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	62519244	2019"
"Czechia	CZ	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	73783300	2009"
"Czechia	CZ	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	74203138	2011"
"Czechia	CZ	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	69294762	2012"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	0	2006"
"Czechia	CZ	4.3 Surrendered emission reduction units (ERUs)	20-99 All stationary installations	tonne of CO2 equ.	0	2007"
"Czechia	CZ	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	951345	2012"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2007"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	21  Refining of mineral oil	tonne of CO2 equ.	91030	2008"
"Czechia	CZ	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2011"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	16894155	2011"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	16879584	2012"
"Czechia	CZ	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1991284	2012"
"Czechia	CZ	1.1 Freely allocated allowances	22  Production of coke	tonne of CO2 equ.	195605	2013"
"Czechia	CZ	1.1 Freely allocated allowances	22  Production of coke	tonne of CO2 equ.	192208	2014"
"Czechia	CZ	1.1 Freely allocated allowances	22  Production of coke	tonne of CO2 equ.	178242	2018"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	22  Production of coke	tonne of CO2 equ.	266838	2007"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	22  Production of coke	tonne of CO2 equ.	245563	2008"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	22  Production of coke	tonne of CO2 equ.	0	2016"
"Czechia	CZ	4.3 Surrendered emission reduction units (ERUs)	22  Production of coke	tonne of CO2 equ.	0	2005"
"Czechia	CZ	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	5918270	2011"
"Czechia	CZ	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	9737387	2008"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	3177408	2011"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	4708965	2012"
"Czechia	CZ	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	119874	2007"
"Czechia	CZ	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	137363	2008"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	102031	2011"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	99421	2012"
"Czechia	CZ	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	10072	2007"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2006"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	27 Production of secondary aluminium	tonne of CO2 equ.	0	2013"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	27 Production of secondary aluminium	tonne of CO2 equ.	0	2014"
"Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	27 Production of secondary aluminium	tonne of CO2 equ.	0	2015"
"Poland	PL	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	27774571	2006"
"Poland	PL	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	24491619	2009"
"Poland	PL	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	27443703	2011"
"Poland	PL	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	19544676	2012"
"Poland	PL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	22  Production of coke	tonne of CO2 equ.	0	2019"
"Poland	PL	2. Verified emissions	22  Production of coke	tonne of CO2 equ.	2606898	2010"
"Poland	PL	2. Verified emissions	22  Production of coke	tonne of CO2 equ.	1886347	2017"
"Poland	PL	2. Verified emissions	22  Production of coke	tonne of CO2 equ.	1879355	2018"
"Poland	PL	4. Total surrendered units	22  Production of coke	tonne of CO2 equ.	2912315	2006"
"Poland	PL	4. Total surrendered units	22  Production of coke	tonne of CO2 equ.	1954383	2009"
"Poland	PL	4. Total surrendered units	22  Production of coke	tonne of CO2 equ.	2578598	2011"
"Poland	PL	4.1 Surrendered EU allowances (EUAs and EUAAs)	22  Production of coke	tonne of CO2 equ.	2410684	2010"
"Poland	PL	1.1 Freely allocated allowances	23 Metal ore roasting or sintering	tonne of CO2 equ.	1409009	2010"
"Poland	PL	1.1 Freely allocated allowances	23 Metal ore roasting or sintering	tonne of CO2 equ.	1080417	2017"
"Poland	PL	1.1 Freely allocated allowances	23 Metal ore roasting or sintering	tonne of CO2 equ.	1059577	2018"
"Poland	PL	1.1.1 Free allocation to existing entities (Art. 10a(1))	23 Metal ore roasting or sintering	tonne of CO2 equ.	1409009	2008"
"Hungary	HU	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5901799	2014"
"Hungary	HU	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	6591373	2015"
"Hungary	HU	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	292613	2013"
"Hungary	HU	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	300067	2014"
"Hungary	HU	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	495569	2018"
"Hungary	HU	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4904489	2010"
"Hungary	HU	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	6479404	2017"
